Stephen Gostkowski,K,NE,@NO,8.3,5100,3.2,13.4,5.1
Justin Tucker,K,BAL,CLE,8.2,5200,2.7,12.8,5.05
Giorgio Tavecchio,K,OAK,NYJ,8.1,4700,2.9,13.1,5.1
Blair Walsh,K,SEA,SF,8,4600,3,13.1,5.05
Younghoe Koo,K,LAC,MIA,7.7,4600,2.6,12.7,5.05
Wil Lutz,K,NO,NE,7.7,4700,2.6,12.7,5.05
Matt Bryant,K,ATL,GB,7.7,5000,2.8,12.9,5.05
Phil Dawson,K,ARI,@IND,7.6,4500,2.6,12.7,5.05
Dan Bailey,K,DAL,@DEN,7.6,4800,2.4,12.5,5.05
Cairo Santos,K,KC,PHI,7.5,4600,2.5,12.6,5.05
Nick Folk,K,TB,CHI,7.5,4600,2.4,12.5,5.05
Mason Crosby,K,GB,@ATL,7.5,4900,2.5,12.6,5.05
Ryan Succop,K,TEN,@JAX,7.3,4700,2.2,12.3,5.05
Chris Boswell,K,PIT,MIN,7.1,4700,2.3,12.4,5.05
Jason Myers,K,JAX,TEN,7,4600,1.9,12.1,5.1
Brandon McManus,K,DEN,DAL,7,4700,1.9,12,5.05
Graham Gano,K,CAR,BUF,7,4800,2.1,12.2,5.05
Cody Parkey,K,MIA,@LAC,6.9,4600,1.9,12,5.05
Greg Zuerlein,K,LAR,WAS,6.9,4600,2.1,12.2,5.05
Kai Forbath,K,MIN,@PIT,6.8,4500,1.8,11.9,5.05
Dustin Hopkins,K,WAS,@LAR,6.8,4700,2,12.1,5.05
Steven Hauschka,K,BUF,@CAR,6.6,4700,1.5,11.7,5.1
Connor Barth,K,CHI,@TB,6.2,4500,1.4,11.5,5.05
Adam Vinatieri,K,IND,ARI,6.2,4700,1.5,11.6,5.05
Zane Gonzalez,K,CLE,@BAL,6,4500,1.2,11.3,5.05
Chandler Catanzaro,K,NYJ,@OAK,5.6,4600,0.9,11,5.05
Robbie Gould,K,SF,@SEA,5.5,4500,0.9,11,5.05
Harrison Butker,K,CAR,BUF,0.8,4500,0,8.2,4.1
Tom Brady,QB,NE,@NO,21.7,9200,11.4,32,10.3
Aaron Rodgers,QB,GB,@ATL,21.2,9100,9.9,32.3,11.2
Matt Ryan,QB,ATL,GB,21,8200,10.9,31.9,10.5
Drew Brees,QB,NO,NE,20.6,8700,10.7,31.3,10.3
Russell Wilson,QB,SEA,SF,20.2,8100,9.5,31.6,11.05
Derek Carr,QB,OAK,NYJ,18.4,8300,8.5,29.5,10.5
Cam Newton,QB,CAR,BUF,18.3,7800,7.1,30,11.45
Ben Roethlisberger,QB,PIT,MIN,18.3,8000,9.3,29.8,10.25
Jameis Winston,QB,TB,CHI,18,7800,7.1,29.7,11.3
Philip Rivers,QB,LAC,MIA,17.2,7000,8.3,28.8,10.25
Kirk Cousins,QB,WAS,@LAR,17.1,7700,7.1,29,10.95
Marcus Mariota,QB,TEN,@JAX,16.9,7900,6.8,29,11.1
Carson Palmer,QB,ARI,@IND,16.7,7500,7.9,28.4,10.25
Alex Smith,QB,KC,PHI,16.5,7200,5.9,28.4,11.25
Carson Wentz,QB,PHI,@KC,16.5,7300,6.9,28.6,10.85
Joe Flacco,QB,BAL,CLE,16,7000,6.2,27.8,10.8
Jared Goff,QB,LAR,WAS,15.9,6500,6.5,27.9,10.7
Dak Prescott,QB,DAL,@DEN,15.9,7700,5.3,28.1,11.4
Sam Bradford,QB,MIN,@PIT,15.8,7100,6.9,27.4,10.25
Tyrod Taylor,QB,BUF,@CAR,15.6,7400,5.8,27.9,11.05
Trevor Siemian,QB,DEN,DAL,14.8,6600,5.8,27,10.6
Jay Cutler,QB,MIA,@LAC,14.8,6900,5.5,27.3,10.9
Blake Bortles,QB,JAX,TEN,14.4,7100,4.5,26.9,11.2
DeShone Kizer,QB,CLE,@BAL,13.1,6800,4,26.1,11.05
Mike Glennon,QB,CHI,@TB,11.9,6600,4.1,24.8,10.35
Josh McCown,QB,NYJ,@OAK,11.8,6400,3.8,25,10.6
Brian Hoyer,QB,SF,@SEA,11,6300,4,24.1,10.05
Scott Tolzien,QB,IND,ARI,9.3,6000,2.2,22.6,10.2
Jacoby Brissett,QB,IND,ARI,4.2,6400,0,17.9,8.95
LeVeon Bell,RB,PIT,MIN,21.1,9000,9.8,27.8,9
Melvin Gordon,RB,LAC,MIA,18.1,7600,7,25.3,9.15
Ezekiel Elliott,RB,DAL,@DEN,17,8700,6.7,24.4,8.85
Kareem Hunt,RB,KC,PHI,16.8,7800,6.2,24.2,9
Todd Gurley,RB,LAR,WAS,16.2,7700,6.1,23.8,8.85
LeSean McCoy,RB,BUF,@CAR,16.1,8600,6.7,23.7,8.5
Leonard Fournette,RB,JAX,TEN,15.8,7600,5.1,23.4,9.15
Ty Montgomery,RB,GB,@ATL,14.4,6500,5.3,22.3,8.5
Devonta Freeman,RB,ATL,GB,14,8100,4.5,21.9,8.7
Marshawn Lynch,RB,OAK,NYJ,13.7,7200,3.5,21.6,9.05
Jay Ajayi,RB,MIA,@LAC,13.7,7900,5.1,21.8,8.35
Dalvin Cook,RB,MIN,@PIT,13.2,6700,5.3,21.5,8.1
Jordan Howard,RB,CHI,@TB,13,7400,4.4,21.3,8.45
Christian McCaffrey,RB,CAR,BUF,12.8,6600,4.6,21,8.2
Carlos Hyde,RB,SF,@SEA,12.7,6400,4.7,21,8.15
Jacquizz Rodgers,RB,TB,CHI,12.5,6600,4,20.8,8.4
DeMarco Murray,RB,TEN,@JAX,12.5,7500,4,20.8,8.4
Terrance West,RB,BAL,CLE,11.8,6600,2.7,20.1,8.7
C.J. Anderson,RB,DEN,DAL,11.8,7000,3.5,20.3,8.4
Mark Ingram,RB,NO,NE,11.7,6200,3.7,20.1,8.2
Mike Gillislee,RB,NE,@NO,11.7,6700,2,20,9
Isaiah Crowell,RB,CLE,@BAL,11.5,6300,3.6,20,8.2
Tarik Cohen,RB,CHI,@TB,11.4,5400,3.8,19.9,8.05
Jonathan Stewart,RB,CAR,BUF,11.2,5900,2.8,19.7,8.45
Bilal Powell,RB,NYJ,@OAK,11.2,6400,3.9,19.8,7.95
Tevin Coleman,RB,ATL,GB,11,5700,2.6,19.5,8.45
James White,RB,NE,@NO,10.7,5700,3.4,19.2,7.9
Kerwynn Williams,RB,ARI,@IND,9.8,6100,1.9,18.5,8.3
Rob Kelley,RB,WAS,@LAR,9.3,5600,2.4,18.2,7.9
LeGarrette Blount,RB,PHI,@KC,9.3,6300,2.3,18.2,7.95
Javorius Allen,RB,BAL,CLE,9.1,4900,2.2,18.1,7.95
Alvin Kamara,RB,NO,NE,9,4700,2.1,17.9,7.9
Frank Gore,RB,IND,ARI,8.6,5800,2.3,17.8,7.75
Chris Thompson,RB,WAS,@LAR,8.5,5500,1.8,17.5,7.85
Matt Forte,RB,NYJ,@OAK,8.5,5600,1.8,17.6,7.9
Darren Sproles,RB,PHI,@KC,8.3,5300,1.7,17.4,7.85
Andre Ellington,RB,ARI,@IND,7.7,4900,1,16.8,7.9
Chris Carson,RB,SEA,SF,7.5,5200,0.6,16.7,8.05
Thomas Rawls,RB,SEA,SF,7.5,5800,0.8,16.7,7.95
Charles Sims,RB,TB,CHI,6.9,5600,0.9,16.2,7.65
Jamaal Charles,RB,DEN,DAL,6.6,5300,0.5,16,7.75
Derrick Henry,RB,TEN,@JAX,6.6,5500,0.2,16,7.9
Duke Johnson,RB,CLE,@BAL,6.5,5400,0.8,15.9,7.55
Adrian Peterson,RB,NO,NE,6,5900,0.2,15.5,7.65
Chris Ivory,RB,JAX,TEN,5.9,4700,0.1,15.4,7.65
Jalen Richard,RB,OAK,NYJ,5.9,5300,0,15.4,7.7
Marlon Mack,RB,IND,ARI,5.6,4800,0,15.3,7.65
DeAndre Washington,RB,OAK,NYJ,5.6,4900,0,15.1,7.55
Rex Burkhead,RB,NE,@NO,5.3,5000,0,14.9,7.45
Branden Oliver,RB,LAC,MIA,5,5100,0,14.7,7.35
Mike Tolbert,RB,BUF,@CAR,4.5,4900,0,14.4,7.2
Charcandrick West,RB,KC,PHI,4.5,5200,0,14.2,7.1
Jerick McKinnon,RB,MIN,@PIT,4.3,4800,0.1,14.1,7
C.J. Prosise,RB,SEA,SF,4,5200,0,13.8,6.9
Wendell Smallwood,RB,PHI,@KC,3.9,4800,0,13.8,6.9
Damien Williams,RB,MIA,@LAC,3.8,4500,0,13.7,6.85
Matt Breida,RB,SF,@SEA,3.7,4800,0,13.7,6.85
Eddie Lacy,RB,SEA,SF,3.3,5500,0,13.3,6.65
Darren McFadden,RB,DAL,@DEN,2.8,5200,0,12.9,6.45
James Conner,RB,PIT,MIN,2.7,5100,0,12.9,6.45
Kyle Juszczyk,RB,SF,@SEA,2.5,4500,0,12.7,6.35
Latavius Murray,RB,MIN,@PIT,2.5,5600,0,12.6,6.3
Kenyan Drake,RB,MIA,@LAC,2.4,4900,0,12.6,6.3
Tommy Bohanon,RB,JAX,TEN,2.3,4500,0,12.5,6.25
Robert Turbin,RB,IND,ARI,2.3,4900,0,12.5,6.25
Dion Lewis,RB,NE,@NO,2.3,5100,0,12.5,6.25
Jamaal Williams,RB,GB,@ATL,2.3,5200,0,12.5,6.25
Elijhaa Penny,RB,ARI,@IND,2,4500,0,12.2,6.1
Benny Cunningham,RB,CHI,@TB,2,4800,0,12.3,6.15
De'Angelo Henderson,RB,DEN,DAL,1.8,4500,0,12.1,6.05
Peyton Barber,RB,TB,CHI,1.6,4500,0,11.9,5.95
Alfred Morris,RB,DAL,@DEN,1.4,4800,0,11.8,5.9
Andy Janovich,RB,DEN,DAL,1.3,4500,0,11.7,5.85
Corey Clement,RB,PHI,@KC,1.1,4500,0,11.5,5.75
Samaje Perine,RB,WAS,@LAR,1.1,4900,0,11.6,5.8
Terron Ward,RB,ATL,GB,0.9,4500,0,11.3,5.65
Michael Burton,RB,CHI,@TB,0.8,4500,0,11.3,5.65
Austin Ekeler,RB,LAC,MIA,0.7,4500,0,11.2,5.6
Fozzy Whittaker,RB,CAR,BUF,0.5,4500,0,11.1,5.55
Dan Vitale,RB,CLE,@BAL,0.5,4500,0,11.1,5.55
Elijah McGuire,RB,NYJ,@OAK,0.5,4500,0,11,5.5
Raheem Mostert,RB,SF,@SEA,0.4,4500,0,11,5.5
Aaron Ripkowski,RB,GB,@ATL,0.4,4500,0,10.9,5.45
Cameron Artis-Payne,RB,CAR,BUF,0.4,4600,0,10.9,5.45
Aaron Jones,RB,GB,@ATL,0.3,4600,0,10.9,5.45
Joe Banyard,RB,BUF,@CAR,0.2,4500,0,10.8,5.4
John Kuhn,RB,NO,NE,0.2,4500,0,10.8,5.4
Rob Gronkowski,TE,NE,@NO,13.7,8100,3.9,19.1,7.6
Travis Kelce,TE,KC,PHI,11.4,6700,3.7,17.6,6.95
Jimmy Graham,TE,SEA,SF,10.9,6300,2.8,17.2,7.2
Greg Olsen,TE,CAR,BUF,10.7,6500,3.1,17.1,7
Jordan Reed,TE,WAS,@LAR,10.3,6400,2.6,16.9,7.15
Zach Ertz,TE,PHI,@KC,9.5,6100,2.5,16.3,6.9
Kyle Rudolph,TE,MIN,@PIT,8.5,5500,1.2,15.6,7.2
Martellus Bennett,TE,GB,@ATL,8.5,5800,1.9,15.6,6.85
Delanie Walker,TE,TEN,@JAX,8.5,6200,1.9,15.6,6.85
Coby Fleener,TE,NO,NE,8.2,5300,1.9,15.4,6.75
Austin Hooper,TE,ATL,GB,7.6,5500,1.1,15,6.95
Jason Witten,TE,DAL,@DEN,7.4,5400,1.5,14.9,6.7
Charles Clay,TE,BUF,@CAR,7.3,5200,1.3,14.8,6.75
Jared Cook,TE,OAK,NYJ,6.9,5100,0.8,14.5,6.85
Antonio Gates,TE,LAC,MIA,6.9,5300,0.7,14.5,6.9
Jack Doyle,TE,IND,ARI,6.7,5200,1,14.4,6.7
Julius Thomas,TE,MIA,@LAC,6.6,5000,0.4,14.3,6.95
Hunter Henry,TE,LAC,MIA,6.6,5700,0.5,14.3,6.9
Cameron Brate,TE,TB,CHI,6.5,5300,0.5,14.3,6.9
Zach Miller,TE,CHI,@TB,6.4,4500,0.8,14.2,6.7
Jesse James,TE,PIT,MIN,5.8,5400,0.4,13.8,6.7
Jermaine Gresham,TE,ARI,@IND,5.3,4600,0.2,13.4,6.6
George Kittle,TE,SF,@SEA,4.5,4500,0.2,12.9,6.35
David Njoku,TE,CLE,@BAL,4.3,4500,0.1,12.8,6.35
Tyler Higbee,TE,LAR,WAS,4.3,4500,0,12.8,6.4
O.J. Howard,TE,TB,CHI,4.3,5300,0.1,12.8,6.35
Marcedes Lewis,TE,JAX,TEN,4.1,4500,0.2,12.6,6.2
Seth DeValve,TE,CLE,@BAL,3.8,4500,0.1,12.5,6.2
Dwayne Allen,TE,NE,@NO,3.7,4900,0,12.3,6.15
Maxx Williams,TE,BAL,CLE,3.4,4500,0.1,12.1,6
Josh Hill,TE,NO,NE,3.3,4500,0,12.1,6.05
Gerald Everett,TE,LAR,WAS,3.1,4500,0,12,6
Will Tye,TE,NYJ,@OAK,2.9,4500,0,11.9,5.95
Nick Boyle,TE,BAL,CLE,2.9,4500,0,11.8,5.9
Luke Willson,TE,SEA,SF,2.7,4500,0,11.7,5.85
Vance McDonald,TE,PIT,MIN,2.6,4600,0,11.6,5.8
A.J. Derby,TE,DEN,DAL,2,4900,0,11.2,5.6
Garrett Celek,TE,SF,@SEA,1.9,4500,0,11.2,5.6
Eric Tomlinson,TE,NYJ,@OAK,1.9,4500,0,11.1,5.55
Ben Watson,TE,BAL,CLE,1.8,4800,0,11.1,5.55
Dion Sims,TE,CHI,@TB,1.7,4500,0,11,5.5
Demetrius Harris,TE,KC,PHI,1.6,4500,0,10.9,5.45
Anthony Fasano,TE,MIA,@LAC,1.4,4500,0,10.8,5.4
Darrell Daniels,TE,IND,ARI,1.4,4500,0,10.8,5.4
Vernon Davis,TE,WAS,@LAR,1.4,4800,0,10.8,5.4
Derek Carrier,TE,LAR,WAS,1.3,4500,0,10.7,5.35
Levine Toilolo,TE,ATL,GB,1.2,4500,0,10.6,5.3
Randall Telfer,TE,CLE,@BAL,1.1,4500,0,10.6,5.3
Lance Kendricks,TE,GB,@ATL,1.1,4500,0,10.6,5.3
Lee Smith,TE,OAK,NYJ,1,4500,0,10.5,5.25
Ed Dickson,TE,CAR,BUF,0.9,4500,0,10.4,5.2
Jonnu Smith,TE,TEN,@JAX,0.9,4500,0,10.4,5.2
Jeff Heuerman,TE,DEN,DAL,0.9,4600,0,10.4,5.2
Nick O'Leary,TE,BUF,@CAR,0.8,4500,0,10.4,5.2
Richard Rodgers,TE,GB,@ATL,0.8,4700,0,10.4,5.2
Adam Shaheen,TE,CHI,@TB,0.5,4500,0,10.2,5.1
Troy Niklas,TE,ARI,@IND,0.5,4500,0,10.2,5.1
Ben Koyack,TE,JAX,TEN,0.5,4500,0,10.1,5.05
Clive Walford,TE,OAK,NYJ,0.5,4600,0,10.2,5.1
James Hanna,TE,DAL,@DEN,0.3,4500,0,10,5
Julio Jones,WR,ATL,GB,17.2,8800,7.8,25.7,8.95
Antonio Brown,WR,PIT,MIN,16.2,9400,5.9,24.6,9.35
Brandin Cooks,WR,NE,@NO,14.5,7900,5.4,23.2,8.9
Michael Thomas,WR,NO,NE,14.4,8000,5.3,23.1,8.9
Mike Evans,WR,TB,CHI,13.9,8500,4.8,22.6,8.9
Jordy Nelson,WR,GB,@ATL,13.6,8100,4,22.3,9.15
Doug Baldwin,WR,SEA,SF,13,7600,3.6,21.7,9.05
Larry Fitzgerald,WR,ARI,@IND,12.6,6600,4,21.5,8.75
Tyreek Hill,WR,KC,PHI,12.1,7200,3.5,21.6,9.05
Michael Crabtree,WR,OAK,NYJ,12.1,7300,3.4,21,8.8
Amari Cooper,WR,OAK,NYJ,12.1,7900,4.2,21.1,8.45
Stefon Diggs,WR,MIN,@PIT,11.8,6500,4,20.9,8.45
Terrelle Pryor,WR,WAS,@LAR,11.8,6800,3.5,20.8,8.65
Demaryius Thomas,WR,DEN,DAL,11.7,7000,3.7,20.7,8.5
Keenan Allen,WR,LAC,MIA,11.7,7100,3.7,20.7,8.5
Emmanuel Sanders,WR,DEN,DAL,11.5,6400,3.5,20.5,8.5
Alshon Jeffery,WR,PHI,@KC,11.1,6900,2.7,20.1,8.7
Adam Thielen,WR,MIN,@PIT,10.9,5800,3.1,20.1,8.5
Martavis Bryant,WR,PIT,MIN,10.8,6200,1.9,19.7,8.9
Kelvin Benjamin,WR,CAR,BUF,10.7,6600,1.9,19.6,8.85
Sammy Watkins,WR,LAR,WAS,10.5,6700,2,19.5,8.75
Jeremy Maclin,WR,BAL,CLE,10.4,6300,2.5,19.6,8.55
Randall Cobb,WR,GB,@ATL,10.4,6300,2.3,19.6,8.65
Ted Ginn,WR,NO,NE,10.3,6100,2.5,19.5,8.5
DeVante Parker,WR,MIA,@LAC,10.2,6400,2.7,19.5,8.4
Pierre Garcon,WR,SF,@SEA,10.2,6500,3,19.5,8.25
Jarvis Landry,WR,MIA,@LAC,10.2,6500,3.3,19.5,8.1
Dez Bryant,WR,DAL,@DEN,10.2,7600,1.6,19.3,8.85
Davante Adams,WR,GB,@ATL,10.1,6700,2.2,19.2,8.5
T.Y. Hilton,WR,IND,ARI,10.1,7200,2.9,19.4,8.25
Chris Hogan,WR,NE,@NO,9.9,6200,1.8,19.1,8.65
Jamison Crowder,WR,WAS,@LAR,9.9,6200,2.1,19.1,8.5
Tyrell Williams,WR,LAC,MIA,9.9,6300,2.2,19.1,8.45
DeSean Jackson,WR,TB,CHI,9.7,6700,1.9,18.9,8.5
Mike Wallace,WR,BAL,CLE,9.3,5500,1.5,18.6,8.55
Corey Davis,WR,TEN,@JAX,9.3,5700,1.7,18.6,8.45
John Brown,WR,ARI,@IND,9.2,5800,1.4,18.4,8.5
Corey Coleman,WR,CLE,@BAL,9.2,6000,1.7,18.5,8.4
Cooper Kupp,WR,LAR,WAS,9.1,5400,1.4,18.3,8.45
Marqise Lee,WR,JAX,TEN,9.1,5900,1.8,18.5,8.35
Rishard Matthews,WR,TEN,@JAX,9.1,6300,1.5,18.3,8.4
Jordan Matthews,WR,BUF,@CAR,8.3,6400,1.3,17.8,8.25
Eric Decker,WR,TEN,@JAX,8.2,6100,0.7,17.5,8.4
Mohamed Sanu,WR,ATL,GB,8.1,5300,1,17.5,8.25
Nelson Agholor,WR,PHI,@KC,8,5500,0.7,17.4,8.35
Jermaine Kearse,WR,NYJ,@OAK,7.9,5400,1,17.4,8.2
Kenny Britt,WR,CLE,@BAL,7.9,5700,0.9,17.4,8.25
Robby Anderson,WR,NYJ,@OAK,7.8,5100,0.8,17.3,8.25
Allen Hurns,WR,JAX,TEN,7.8,5600,0.7,17.2,8.25
Donte Moncrief,WR,IND,ARI,7.8,5600,0.5,17.1,8.3
Zay Jones,WR,BUF,@CAR,7.7,4900,1,17.2,8.1
Taylor Gabriel,WR,ATL,GB,7.6,4900,0,17,8.5
Kendall Wright,WR,CHI,@TB,7.6,5400,0.4,17,8.3
Paul Richardson,WR,SEA,SF,7.4,5200,0.2,16.8,8.3
Tyler Lockett,WR,SEA,SF,7.4,5700,0.3,16.9,8.3
J.J. Nelson,WR,ARI,@IND,7.3,5300,0,16.7,8.35
Breshad Perriman,WR,BAL,CLE,7.2,4900,0.3,16.7,8.2
Cole Beasley,WR,DAL,@DEN,7.2,5500,0.4,16.7,8.15
Brandon Coleman,WR,NO,NE,7,4600,0.5,16.4,7.95
Kenny Stills,WR,MIA,@LAC,6.8,5400,0,16.3,8.15
Devin Funchess,WR,CAR,BUF,6.7,5200,0.1,16.2,8.05
Terrance Williams,WR,DAL,@DEN,6.4,4900,0.1,16,7.95
Torrey Smith,WR,PHI,@KC,6.4,5000,0,15.9,7.95
Robert Woods,WR,LAR,WAS,6.3,5400,0.2,15.9,7.85
Marquise Goodwin,WR,SF,@SEA,6,5500,0,15.6,7.8
Bennie Fowler,WR,DEN,DAL,5.9,4500,0.1,15.4,7.65
Deonte Thompson,WR,CHI,@TB,5.7,4500,0,15.3,7.65
Albert Wilson,WR,KC,PHI,5.7,4900,0.2,15.2,7.5
Seth Roberts,WR,OAK,NYJ,5.6,5300,0,15.1,7.55
Chris Conley,WR,KC,PHI,5.3,4900,0,15,7.5
ArDarius Stewart,WR,NYJ,@OAK,4.9,4800,0,14.6,7.3
Kamar Aiken,WR,IND,ARI,4.8,5000,0.2,14.6,7.2
Travis Benjamin,WR,LAC,MIA,4.4,5500,0,14.1,7.05
Jaron Brown,WR,ARI,@IND,4.3,4500,0,14,7
Ryan Grant,WR,WAS,@LAR,4.3,4600,0,14.1,7.05
Eli Rogers,WR,PIT,MIN,4.2,4600,0,14,7
Geronimo Allison,WR,GB,@ATL,4.1,4700,0,13.8,6.9
Michael Campanaro,WR,BAL,CLE,3.9,4500,0,13.7,6.85
Andre Holmes,WR,BUF,@CAR,3.9,4800,0,13.6,6.8
Arrelious Benn,WR,JAX,TEN,3.8,4500,0,13.7,6.85
Russell Shepard,WR,CAR,BUF,3.7,4900,0,13.5,6.75
Tavon Austin,WR,LAR,WAS,3.6,5000,1.3,14,6.35
Keelan Cole,WR,JAX,TEN,3.4,4500,0,13.3,6.65
Josh Bellamy,WR,CHI,@TB,3.4,4600,0,13.3,6.65
Laquon Treadwell,WR,MIN,@PIT,3.3,5100,0,13.2,6.6
Justin Hardy,WR,ATL,GB,3.2,4500,0,13.1,6.55
Trent Taylor,WR,SF,@SEA,3.2,4500,0,13.1,6.55
Adam Humphries,WR,TB,CHI,3.2,4900,0,13.1,6.55
Jarius Wright,WR,MIN,@PIT,3,4500,0,12.9,6.45
Cordarrelle Patterson,WR,OAK,NYJ,3,5000,0,12.9,6.45
Taywan Taylor,WR,TEN,@JAX,2.9,4500,0,12.8,6.4
Ricardo Louis,WR,CLE,@BAL,2.9,4500,0,12.9,6.45
Quan Bray,WR,IND,ARI,2.8,4500,0,12.8,6.4
Josh Doctson,WR,WAS,@LAR,2.8,4900,0,12.7,6.35
Dontrelle Inman,WR,LAC,MIA,2.6,4700,0,12.6,6.3
Brice Butler,WR,DAL,@DEN,2.5,4600,0,12.4,6.2
Chris Godwin,WR,TB,CHI,2.3,4500,0,12.3,6.15
Aldrick Robinson,WR,SF,@SEA,2.3,4700,0,12.3,6.15
Phillip Dorsett,WR,NE,@NO,2.3,4800,0,12.3,6.15
JuJu Smith-Schuster,WR,PIT,MIN,2.3,4800,0,12.3,6.15
Brandon Tate,WR,BUF,@CAR,1.8,4700,0,11.9,5.95
Andre Roberts,WR,ATL,GB,1.7,4500,0,11.8,5.9
Darrius Heyward-Bey,WR,PIT,MIN,1.5,4500,0,11.5,5.75
Tommylee Lewis,WR,NO,NE,1.4,4600,0,11.4,5.7
Curtis Samuel,WR,CAR,BUF,1.4,5100,0,11.5,5.75
Tanner McEvoy,WR,SEA,SF,1.2,4500,0,11.3,5.65
Chad Hansen,WR,NYJ,@OAK,1.1,4500,0,11.2,5.6
Pharoh Cooper,WR,LAR,WAS,1.1,4500,0,11.2,5.6
Victor Bolden,WR,SF,@SEA,1.1,4500,0,11.2,5.6
DeAnthony Thomas,WR,KC,PHI,1,4500,0,11.1,5.55
Mack Hollins,WR,PHI,@KC,0.9,4500,0,11,5.5
Jordan Taylor,WR,DEN,DAL,0.9,4500,0,11,5.5
Chris Moore,WR,BAL,CLE,0.9,4600,0,11,5.5
Charone Peake,WR,NYJ,@OAK,0.7,4500,0,10.9,5.45
Leonte Carroo,WR,MIA,@LAC,0.6,4500,0,10.8,5.4
Nick Williams,WR,ATL,GB,0.6,4600,0,10.7,5.35
Johnny Holton,WR,OAK,NYJ,0.5,4500,0,10.6,5.3
